date,open,high,low,close,volume,daily_return,sma_5,sma_10,sma_20,sma_50,sma_200,ema_5,ema_10,ema_20,ema_50,volatility_5,volatility_10,volatility_20,volatility_50,roc_1,roc_5,roc_10,roc_20,rsi_14,bollinger_mid,bollinger_std,bollinger_upper,bollinger_lower,ema_12,ema_26,macd,macd_signal,macd_histogram,atr_14,cum_return,drawdown,volume_sma_5,volume_sma_20,price_volume_ratio,day_of_week,month,quarter,year,is_month_end,is_quarter_end
2004-11-05,1160.5,1171.75,1158.25,1167.75,833448,0.6247307195174523,1146.9,1132.375,1120.8875,1120.360400390625,1118.8452502441405,1150.5171218008672,1138.3834444690303,1128.717434327491,1120.0507112382982,1.4639470791363687,1.9853999132327633,3.4226633407796716,4.880975908894891,0.6247307195174523,3.3178500331785044,6.546532846715336,4.077540106951871,76.64233576642336,1120.8875,19.912716612627058,1160.7129332252541,1081.062066774746,1135.4485682043112,1125.9661791200053,9.48238908430585,3.554533733579673,5.927855350726178,13.892857142857142,0.09237605238540447,0.0,807663.8,750589.6,0.0014011072076482276,4,11,4,2004,0,0
2004-11-08,1167.0,1167.5,1162.25,1166.5,439648,-0.10704345964461792,1154.05,1139.5,1122.9125,1121.710400390625,1119.0277502441406,1155.844747867245,1143.4955454746612,1132.315773915349,1121.8722519740513,1.548431146594885,2.0009774282078285,3.432128774653486,4.791148319542199,-0.10704345964461792,3.1616183948706578,6.505364072129649,3.5968028419183007,83.33333333333333,1122.9125,22.36792743263539,1167.6483548652707,1078.1766451347291,1140.2257115574942,1128.9686843703753,11.257027187118865,5.095032424287512,6.161994762831354,13.107142857142858,0.09120673526660172,-0.10704345964461792,796660.2,758273.45,0.002653258970813014,0,11,4,2004,0,0
2004-11-09,1166.5,1170.0,1162.75,1164.25,589789,-0.19288469781397755,1160.8,1144.775,1125.0,1122.915400390625,1119.1765002441407,1158.6464985781633,1147.2690826610863,1135.3571287805537,1123.5341244456572,1.6442837700448696,1.9102994765175199,3.4163767564304774,4.788942408122067,-0.19288469781397755,2.9854046881910623,4.745838956365267,3.7193763919821876,82.89473684210526,1125.0,24.200505649351246,1173.4010112987025,1076.5989887012975,1143.9217559332642,1131.5821151577547,12.339640775509451,6.5439540945319,5.795686680977552,12.875,0.08910196445275687,-0.29972168700492796,748397.0,752123.45,0.0019740110446278243,1,11,4,2004,0,0
2004-11-10,1164.5,1170.5,1162.75,1164.75,694097,0.042946102641194805,1164.75,1148.775,1127.625,1124.075400390625,1119.3352502441405,1160.680999052109,1150.4474312681614,1138.1564498490723,1125.1504332909255,1.4494162791894638,1.7653792116757696,3.220919136943341,4.787206748995509,0.042946102641194805,1.7248908296943144,3.5563458546343574,4.720161834120029,81.84357541899442,1127.625,25.55418649396808,1178.7333729879363,1076.5166270120637,1147.1261011743004,1134.0389955164396,13.087105657860775,7.852584407197676,5.234521250663099,12.625,0.08956969130027792,-0.25690430314707635,690913.6,747545.2,0.0016780795767738514,2,11,4,2004,0,0
2004-11-11,1165.0,1176.0,1163.0,1173.75,548869,0.7726980038634812,1167.4,1153.4,1131.1625,1125.160400390625,1119.5840002441407,1165.037332701406,1154.6842619466775,1141.5463117682082,1127.0562986520658,0.9859856318371332,1.8083165190315016,3.0579742218706505,4.717020215903352,0.7726980038634812,1.141749246014645,4.101995565410199,6.414324569356311,94.81268011527378,1131.1625,26.831010510230335,1184.8245210204607,1077.5004789795391,1151.2220856090235,1136.9805514041107,14.241534204912796,9.1303743667407,5.111159838172096,12.482142857142858,0.09798877455565669,0.0,621170.2,733444.7,0.0021384884189123454,3,11,4,2004,0,0
2004-11-12,1173.25,1184.75,1171.75,1182.75,676262,0.7667731629392938,1170.4,1158.65,1134.8875,1126.525400390625,1119.8652502441407,1170.9415551342709,1159.787123410918,1145.4704725521883,1129.2403653715928,1.064515617981881,1.8322262978688364,3.0879133563725008,4.730407359562063,0.7667731629392938,1.2845215157353929,4.644990046449893,6.722309948116401,96.05263157894737,1134.8875,28.596037980076826,1192.0795759601538,1077.6954240398463,1156.072533976866,1140.370880929732,15.70165304713396,10.444630102819353,5.257022944314606,12.767857142857142,0.10640785781103546,0.0,589733.0,728536.9,0.0017489523291268768,4,11,4,2004,0,0
2004-11-15,1183.0,1186.0,1180.5,1186.0,625695,0.2747833439019187,1174.3,1164.175,1138.5375,1127.880400390625,1120.1002502441406,1175.9610367561806,1164.5531009725692,1149.330427547218,1131.4662333962362,0.9653811136726976,1.7885631919349256,3.0864736134839874,4.7279433586174555,0.2747833439019187,1.6716673810544425,4.886137519345568,6.558849955076362,95.42682926829268,1138.5375,30.265413102471776,1199.0683262049436,1078.0066737950563,1160.6767595188867,1143.750815675678,16.925943843208643,11.740892850897213,5.18505099231143,11.910714285714286,0.1094480823199222,0.0,626942.4,726791.25,0.0018954922126595225,0,11,4,2004,0,0
2004-11-16,1185.25,1185.75,1175.75,1177.5,658437,-0.7166947723440176,1176.95,1168.875,1142.2375,1128.985400390625,1120.2877502441406,1176.4740245041205,1166.90708261392,1152.0132439712925,1133.2714791454036,1.3765238031132496,2.1108865225697944,3.034273895283276,4.794409279385951,-0.7166947723440176,1.138071719991407,4.157452454666077,6.7059356592659825,84.14239482200648,1142.2375,30.279886823645082,1202.79727364729,1081.67772635271,1163.2649503621349,1146.2507552552574,17.014195106877423,12.795553302093255,4.218641804784168,11.214285714285714,0.10149672591206427,-0.7166947723440176,640672.0,716971.45,0.0017883259901858492,1,11,4,2004,0,0
2004-11-17,1177.5,1189.75,1177.25,1184.25,831375,0.5732484076433231,1180.85,1172.8,1146.3625,1130.295400390625,1120.4927502441406,1179.0660163360803,1170.06034032048,1155.0834112121217,1135.2706368259762,1.3894487828292925,1.8930742023461884,2.9989807882033643,4.798820046878246,0.5732484076433231,1.6741790083709018,3.427947598253267,7.488087134104826,84.92307692307692,1146.3625,30.092890728020077,1206.54828145604,1086.1767185439599,1166.4934195371911,1149.0655141252382,17.427905411952906,13.722023724065187,3.70588168788772,11.321428571428571,0.10781103835359862,-0.1475548060708265,668127.6,715353.6,0.001424447451511051,2,11,4,2004,0,0
2004-11-18,1184.0,1186.25,1180.5,1185.0,527776,0.06333122229258414,1183.1,1175.25,1150.225,1131.645400390625,1120.6415002441406,1181.0440108907203,1172.7766420803925,1157.9326101443007,1137.22080793084,1.2868804564377636,1.5296286659663054,3.007051086148122,4.793528767362923,0.06333122229258414,0.9584664536741228,2.1111589831968924,6.973595125253884,84.54258675078864,1150.225,29.832525961830733,1209.8900519236613,1090.5599480763385,1169.3405857622386,1151.7273278937391,17.61325786849943,14.500270552952035,3.1129873155473966,11.196428571428571,0.10851262862488009,-0.0843170320404707,663909.0,701062.85,0.002245270720911902,3,11,4,2004,0,0
2004-11-19,1185.0,1185.75,1169.25,1172.25,723841,-1.0759493670886022,1181.0,1175.7,1154.0375,1132.625400390625,1120.7477502441407,1178.112673927147,1172.6808889748665,1159.2961710829388,1138.5945017374738,1.5508536380594486,1.9145241902367733,3.014552015250891,4.9219598422409,-1.0759493670886022,-0.887761572606216,0.3853564547206201,6.95711678832116,72.6775956284153,1154.0375,27.30303566600436,1208.6435713320086,1099.4314286679912,1169.7881879526635,1153.2475258275363,16.540662125127255,14.90834886738708,1.6323132577401758,11.821428571428571,0.09658559401309352,-1.159359190556497,673424.8,704021.4,0.00161948549474263,4,11,4,2004,0,0
2004-11-22,1172.0,1179.0,1166.5,1178.0,531349,0.4905097035615258,1179.4,1176.85,1158.175,1133.630400390625,1120.9090002441405,1178.0751159514314,1173.6480000703452,1161.077488122659,1140.1398153948278,1.6416265360815232,1.956285726903389,2.9867206281304184,4.928605494965211,0.4905097035615258,-0.6745362563237767,0.9858551221603173,7.555352659210235,74.48453608247422,1158.175,23.995078991110756,1206.1651579822214,1110.1848420177785,1171.0515436522537,1155.081042432904,15.970501219349671,15.120779337779599,0.8497218815700727,11.767857142857142,0.10196445275958554,-0.6745362563237767,654555.6,693827.1,0.0022169986204923693,0,11,4,2004,0,0
2004-11-23,1178.0,1180.5,1171.5,1179.25,635022,0.10611205432937698,1179.75,1178.35,1161.5625,1134.625400390625,1121.0652502441405,1178.466743967621,1174.6665455121006,1162.8082035395487,1141.6735481244425,1.4736033722129103,1.929230863097177,2.7530943065559987,4.92818359376834,0.10611205432937698,0.14861995753716606,1.2883830792355555,6.095366621682419,70.44776119402985,1161.5625,21.734776130000366,1205.0320522600007,1118.0929477399993,1172.3128446288301,1156.8713355860223,15.441509042807866,15.184925278785252,0.2565837640226132,10.857142857142858,0.10313376987838829,-0.5691399662731911,649872.6,685240.05,0.0018570222763935737,1,11,4,2004,0,0
2004-11-24,1178.75,1183.25,1178.0,1182.0,635022,0.23319906720373762,1179.3,1180.075,1164.425,1135.860400390625,1121.1927502441406,1179.644495978414,1175.9999008735367,1164.6359936786394,1143.2549776097585,1.351497435506328,1.9290976338629513,2.58732502742145,4.842028536347668,0.23319906720373762,-0.18999366687777464,1.481004507405026,5.090020004445428,65.14084507042253,1164.425,20.357673453055522,1205.140346906111,1123.7096530938888,1173.8031762243947,1158.732718135206,15.070458089188833,15.16203184086597,-0.09157375167713688,9.803571428571429,0.1057062675397542,-0.3372681281618939,610602.0,668824.65,0.001861352835019889,2,11,4,2004,0,0
2004-11-25,1182.0,1186.5,1180.75,1186.25,428298,0.35956006768189663,1179.55,1181.325,1167.3625,1137.105400390625,1121.3677502441406,1181.846330652276,1177.8635552601663,1166.6944704711498,1144.9410569191798,1.4100613829336053,1.8218975452662718,2.5896188108574667,4.843268945843804,0.35956006768189663,0.10548523206750371,1.0649627263045858,5.210643015521055,63.60294117647059,1167.3625,18.93834786186584,1205.2391957237317,1129.4858042762683,1175.7180721898726,1160.771035310376,14.947036879496636,15.119032848592104,-0.17199596909546777,9.25,0.10968194574368306,0.0,590706.4,657018.15,0.002769683724883142,3,11,4,2004,0,0
2004-11-26,1182.0,1187.0,1179.25,1180.75,179479,-0.4636459430980011,1181.25,1181.125,1169.8875,1138.18,1121.5352502441406,1181.4808871015175,1178.3883633946814,1168.0330923310403,1146.345329196859,0.8254953828553295,1.740856043098393,2.6878611951270055,4.874078418393807,-0.4636459430980011,0.7251013009170304,-0.1690974424011782,4.468038044680389,59.86159169550173,1169.8875,16.99680213731216,1203.8811042746242,1135.8938957253758,1176.4922149298923,1162.2509586207186,14.24125630917365,14.943477540708415,-0.7022212315347645,9.410714285714286,0.10453695042095146,-0.4636459430980011,481834.0,638163.9,0.006578764089392074,4,11,4,2004,0,0
2004-11-29,1180.5,1191.25,1172.25,1176.0,812904,-0.40228668219352004,1180.85,1180.125,1172.15,1139.255,1121.6965002441407,1179.653924734345,1177.9541155047393,1168.7918454423698,1147.5082574636488,0.8412381097427322,1.7470435207260369,2.7549380688061786,4.871847152125667,-0.40228668219352004,-0.1697792869269965,-0.8431703204047181,4.001768737563571,57.85953177257525,1172.15,14.312627843610025,1200.7752556872201,1143.52474431278,1176.4164895560627,1163.269406130295,13.147083425767732,14.58419871772028,-1.4371152919525478,10.25,0.10009354536950155,-0.8640674394099102,538145.0,654075.8,0.001446665288890201,0,11,4,2004,0,0
2004-11-30,1176.5,1179.5,1173.0,1174.0,687321,-0.170068027210879,1179.8,1179.775,1174.325,1140.19,1121.8652502441407,1177.7692831562301,1177.2351854129683,1169.2878601621442,1148.5471493278194,0.8292299950324142,1.606709085044328,2.7713163069092777,4.865660000432042,-0.170068027210879,-0.4451982192071213,-0.2972399150743099,3.8478549314462596,56.0655737704918,1174.325,10.428358350907823,1195.1817167018157,1153.4682832981844,1176.044721932053,1164.0642649354584,11.98045699659474,14.063450373495172,-2.0829933769004327,10.160714285714286,0.09822263797941733,-1.0326659641728186,548604.8,646886.6,0.0017080810858390767,1,11,4,2004,1,0
2004-12-01,1177.25,1192.25,1175.0,1189.75,707865,1.3415672913117627,1181.35,1180.325,1176.5625,1141.725,1122.1215002441406,1181.762855437487,1179.510606246974,1171.2366353847972,1150.1629473933951,1.675683741548623,2.049245544453409,2.796277756118292,4.826725188011007,1.3415672913117627,0.6556683587140455,0.4644289634790022,3.9082969432314485,59.63855421686747,1176.5625,8.410861946579992,1193.38422389316,1159.74077610684,1178.1532262501987,1165.9669119772761,12.186314272922573,13.688023153380652,-1.5017088804580787,10.535714285714286,0.11295603367633045,0.0,563173.4,633204.15,0.001680758336688493,2,12,4,2004,0,0
2004-12-02,1189.5,1195.75,1187.0,1190.5,716558,0.06303845345660974,1182.2,1180.875,1178.0625,1143.39,1122.3590002441406,1184.6752369583246,1181.5086778384332,1173.071241538626,1151.7447925936542,1.651638568976202,2.049243168653119,2.516564326377571,4.7813759673001215,0.06303845345660974,0.3582718651211847,0.4641350210970563,2.585092632486008,55.18394648829432,1178.0625,8.063430688850987,1194.189361377702,1161.935638622298,1180.0527299040143,1167.784177756737,12.268552147277205,13.404128952159963,-1.1355768048827581,10.232142857142858,0.11365762394761214,0.0,620825.4,624152.75,0.0016614147075323979,3,12,4,2004,0,0
2004-12-03,1193.75,1198.5,1185.75,1189.25,827492,-0.10499790004200316,1183.9,1182.575,1179.1375,1144.945,1122.5890002441406,1186.2001579722164,1182.916190958718,1174.6120756778046,1153.215585040962,1.5410140682062068,1.648209068085955,2.470693164916956,4.781691290036345,-0.10499790004200316,0.7198814312936674,1.450202601834083,1.8411475058873972,52.23367697594502,1179.1375,8.049384987962256,1195.2362699759246,1163.0387300240754,1181.467694534166,1169.3742386636454,12.093455870520529,13.141994335832077,-1.0485384653115482,10.75,0.11248830682880939,-0.10499790004200316,750428.0,623854.95,0.0014371740149753715,4,12,4,2004,0,0
2004-12-06,1189.25,1193.25,1185.25,1189.25,456185,0.0,1186.55,1183.7,1180.275,1146.625,1122.8127502441407,1187.2167719814777,1184.0677926025874,1176.00616370849,1154.6286993530812,1.4091452625411913,1.6065197110048104,2.4638927920623006,4.7305001874415975,0.0,1.1267006802721191,0.9550084889643484,1.9502786112301829,59.143968871595334,1180.275,7.772209263930631,1195.8194185278614,1164.7305814721387,1182.6649722981404,1170.8465172811532,11.818455016987173,12.877286472063098,-1.058831455075925,10.589285714285714,0.11248830682880939,-0.10499790004200316,679084.2,624681.8,0.002606946743097647,0,12,4,2004,0,0
2004-12-07,1189.25,1193.5,1177.0,1177.75,802914,-0.9669960058860672,1187.3,1183.55,1180.95,1147.985,1122.9240002441406,1184.0611813209853,1182.9191030384804,1176.1722433553007,1155.5354170255096,1.846536064864857,1.9258617412816097,2.6728587939758084,4.851947501613848,-0.9669960058860672,0.31942078364566306,-0.12719949120203466,1.1595447713119933,45.289855072463766,1180.95,6.837204722785323,1194.6244094455708,1167.2755905544293,1181.908822713811,1171.357886371438,10.550936342373006,12.41201644612508,-1.861080103752073,10.875,0.10173058933582535,-1.0709785804283944,702202.8,635338.05,0.0014668445188401249,1,12,4,2004,0,0
2004-12-08,1177.25,1184.75,1176.0,1184.0,691265,0.530672893228612,1186.15,1183.75,1181.9125,1149.36,1123.0990002441406,1184.0407875473236,1183.1156297587568,1176.9177439881294,1156.651675181372,1.217550080766437,1.989699540575149,2.7138904847005105,4.8548336249174895,0.530672893228612,-0.48329480983400064,0.16920473773265332,1.6527151749302416,49.32885906040268,1181.9125,5.696417964985236,1193.3053359299704,1170.5196640700294,1182.2305422963016,1172.294339232813,9.93620306348862,11.916853769597788,-1.9806507061091683,11.089285714285714,0.10757717492983843,-0.5459890802184009,698882.8,635196.45,0.0017128018921831714,2,12,4,2004,0,0
2004-12-09,1183.5,1191.5,1173.5,1188.5,321642,0.38006756756756577,1185.75,1183.975,1182.65,1150.83,1123.2877502441406,1185.5271916982158,1184.0946061662555,1178.02081598926,1157.900629095828,1.3071774818400754,1.9937049130291618,2.6362618283964467,4.859296862794288,0.38006756756756577,-0.16799664006720283,0.1896733403582651,1.2566560170393926,62.264150943396224,1182.65,5.5366007051846,1193.7232014103693,1171.576798589631,1183.1950742507167,1173.4947585489008,9.700315701815953,11.473546156041422,-1.7732304542254695,11.196428571428571,0.11178671655752792,-0.16799664006720283,619899.6,623835.1,0.0036951020078223617,3,12,4,2004,0,0
2004-12-10,1188.5,1192.0,1184.75,1189.75,233892,0.10517458981909034,1185.85,1184.875,1183.0,1151.96,1123.4652502441406,1186.9347944654774,1185.1228595905727,1179.1378811331401,1159.1496240332467,1.309450949195945,1.9199313156851667,2.5315793647935085,4.6096676505197145,0.10517458981909034,0.042043304603733844,0.7622273978403538,0.5918410484041514,59.51417004048582,1183.0,5.760002741247431,1194.5200054824948,1171.4799945175052,1184.2035243659911,1174.6988505082413,9.504673857749822,11.079771696383103,-1.5750978386332815,10.821428571428571,0.11295603367633045,-0.06299874002519967,501179.6,601716.6,0.005086749439912438,4,12,4,2004,0,0
2004-12-13,1189.5,1200.5,1189.5,1200.25,91346,0.8825383483925142,1188.05,1187.3,1183.7125,1153.255,1123.6777502441407,1191.3731963103182,1187.873248755923,1181.1485591204603,1160.7614034829232,1.5722433839146608,1.9916590984653806,2.6627311395983138,4.6749579319783345,0.8825383483925142,0.9249527012823222,2.06207482993197,1.2015177065767269,64.78873239436619,1183.7125,6.9159783530011,1197.5444567060024,1169.8805432939978,1186.6722129250693,1176.5915282483716,10.080684676697729,10.879954292446028,-0.7992696157482992,10.964285714285714,0.12277829747427238,0.0,428211.8,574999.15,0.013139601077222868,0,12,4,2004,0,0
2004-12-14,1199.75,1205.75,1197.0,1204.0,122640,0.3124349093938772,1193.3,1190.3,1185.0375,1154.605,1123.9777502441407,1195.5821308735456,1190.8053853457552,1183.3248868232736,1162.4570347188871,0.6480845396376563,1.9483780881948236,2.5423202653396384,4.679113543664621,0.3124349093938772,2.2288261515601704,2.555366269165238,2.250530785562632,65.27777777777777,1185.0375,8.100225386742354,1201.2379507734847,1168.837049226515,1189.3380263212125,1178.621785415159,10.7162409060536,10.847211615167542,-0.13097070911394226,11.214285714285714,0.12628624883068018,0.0,292157.0,548209.3,0.009817351598173516,1,12,4,2004,0,0
2004-12-15,1204.25,1207.0,1199.0,1204.75,53339,0.06229235880399475,1197.45,1191.8,1186.0625,1155.845,1124.3040002441405,1198.6380872490304,1193.3407698283452,1185.3653737924856,1164.11558237697,0.7319633091410448,1.5303411959773134,2.495845892699245,4.658502605396095,0.06229235880399475,1.752533783783794,1.2607690691321727,1.731053409330796,63.5036496350365,1186.0625,9.215574274605194,1204.4936485492103,1167.6313514507897,1191.7090991948721,1180.5572087177397,11.151890477132383,10.908147387560511,0.24374308957187196,11.375,0.12698783910196187,0.0,164571.8,509307.5,0.022586662667091622,2,12,4,2004,0,0
2004-12-16,1204.75,1208.25,1198.0,1204.25,56442,-0.041502386387215484,1200.6,1193.175,1187.025,1157.3,1124.7240002441406,1200.508724832687,1195.3242662231914,1187.1639096217725,1165.689481107285,0.8247565129351264,1.5387000698197109,2.4991064184803573,4.526450714250861,-0.041502386387215484,1.3251998317206581,1.1549769004620014,1.6244725738396637,68.50393700787401,1187.025,10.064888160553608,1207.1547763211074,1166.8952236788928,1193.6384685495073,1182.3122302942036,11.326238255303679,10.991765561109146,0.33447269419453285,11.553571428571429,0.12652011225444082,-0.041502386387215484,111531.8,485740.8,0.021336061797951878,3,12,4,2004,0,0
2004-12-17,1203.5,1206.75,1193.5,1190.449951171875,821953,-1.1459455119887885,1200.739990234375,1193.2949951171875,1187.9349975585938,1158.6689990234374,1125.14875,1197.155800279083,1194.438027122952,1187.4768659598776,1166.6604799333475,1.6561659445555497,1.990555928729441,2.5339851624392487,4.602906416466335,-1.1459455119887885,0.05883178582686277,0.10089982525751662,1.5525656789827202,59.95860885366716,1187.9349975585938,9.463517912715469,1206.8620333840247,1169.0079617331628,1193.147927414487,1182.9150244332902,10.23290298119673,10.839993045126663,-0.6070900639299328,11.142857142857142,0.11361080558641001,-1.1869723036418312,229144.0,490646.4,0.0014483187617441325,4,12,4,2004,0,0
2004-12-20,1197.5,1206.75,1195.25,1198.75,494262,0.6972194689877087,1200.439990234375,1194.2449951171875,1188.9724975585937,1160.1239990234376,1125.54625,1197.6872001860554,1195.222022191506,1188.5504977732228,1167.918892484981,1.5410452456793091,2.104763905324226,2.5774153614399316,4.633236391533349,0.6972194689877087,-0.12497396375754644,0.7988227874710985,1.7614601018675735,65.69433693531907,1188.9724975585937,9.454425949675,1207.8813494579438,1170.0636456592435,1194.0097847353352,1184.0879855863798,9.921799148955415,10.656354265892414,-0.734555116936999,11.842860630580358,0.12137511693170944,-0.498028636646608,309727.2,488792.05,0.002425333122918614,0,12,4,2004,0,0
2004-12-21,1198.5,1208.5,1197.25,1208.0,451956,0.7716371220020779,1201.239990234375,1197.2699951171876,1190.4099975585937,1161.8339990234374,1126.055,1201.124800124037,1197.5452908839595,1190.4028313186302,1169.490700622825,1.7236250520075636,1.8443175002647834,2.6664731419035514,4.655160450219646,0.7716371220020779,0.33222591362125353,2.568456803226482,2.4379902480390125,62.612284289310466,1190.4099975585937,10.064340373973915,1210.5386783065414,1170.2813168106459,1196.1621255452837,1185.8592459133147,10.302879631969063,10.585659339107744,-0.2827797071386815,11.342860630580358,0.13002806361084862,0.0,375590.4,479638.75,0.0026728265583375373,1,12,4,2004,0,0
2004-12-22,1207.25,1214.25,1206.75,1211.0,401650,0.2483443708609201,1202.489990234375,1199.9699951171874,1191.8599975585937,1163.8089990234375,1126.5525,1204.4165334160248,1199.9916016323305,1192.3644664311416,1171.118516284675,1.7327722244269341,1.8189414787861597,2.6671797182755235,4.527889809018601,0.2483443708609201,0.5187798298402102,2.2804054054053946,2.4534686971235287,63.7399283942375,1191.8599975585937,10.847503078449577,1213.5550037154928,1170.1649914016946,1198.4448754613938,1187.7215239938098,10.723351467584052,10.613197764803006,0.11015370278104619,11.253574916294642,0.13283442469597473,0.0,445252.6,467970.15,0.0030150628656790738,2,12,4,2004,0,0
2004-12-23,1210.75,1216.5,1209.0,1211.75,268933,0.061932287365817906,1203.989990234375,1202.2949951171875,1193.1349975585938,1165.9839990234375,1126.9925,1206.86102227735,1202.1294922446339,1194.2107077234139,1172.7119078029232,1.7248388131489096,1.8170592258486327,2.655970060485086,4.412424061930829,0.061932287365817906,0.6227942702927036,1.9562473706352446,2.149631190727086,65.18216622626963,1193.1349975585938,11.624216469835465,1216.3834304982647,1169.8865646189229,1200.4918176981025,1189.5014111053795,10.990406592723048,10.688639530387015,0.3017670623360331,10.878574916294642,0.13353601496725642,0.0,487750.8,460001.9,0.0045057690949046785,3,12,4,2004,0,0
2004-12-27,1212.25,1217.0,1207.25,1208.5,297065,-0.2682071384361495,1207.6,1204.1699951171875,1194.5224975585938,1167.9889990234376,1127.41375,1207.4073481849,1203.2877663819731,1195.5715927021363,1174.115362398887,0.9762203243916984,1.8750978481257459,2.618613967291439,4.42596814965863,-0.2682071384361495,1.5162375209773815,1.5759613364152214,2.350201143341102,62.44342320390371,1194.5224975585938,11.723834860103128,1217.9701672788,1171.0748278383876,1201.7238457445483,1190.9087139864625,10.815131758085727,10.713937975926758,0.10119378215896901,11.003574916294642,0.13049579045836968,-0.2682071384361495,382773.2,465881.2,0.00406813323683369,0,12,4,2004,0,0
2004-12-28,1208.5,1216.75,1207.75,1215.5,251113,0.579230450972279,1210.95,1205.6949951171875,1196.4974975585938,1170.0389990234376,1127.8903497314452,1210.1048987899335,1205.5081724943416,1197.4695362543139,1175.7382893636368,0.9221731252657251,1.766263342122799,2.5972559114950866,4.437314497558407,0.579230450972279,1.3972888425443086,1.2705686315350961,3.3588435374149572,75.90936815083414,1196.4974975585938,11.766316701284566,1220.030130961163,1172.9648641560245,1203.843254091541,1192.730290728206,11.112963363334984,10.793743053408402,0.3192203099265818,10.467860630580358,0.13704396632366422,0.0,334143.4,437791.65,0.004840450315196744,1,12,4,2004,0,0
2004-12-29,1215.5,1217.25,1212.75,1217.0,210237,0.12340600575895255,1212.75,1206.9949951171875,1198.6474975585938,1172.3089990234375,1128.5090997314453,1212.4032658599558,1207.5975956771886,1199.3295804205698,1177.3563956631021,0.6867178852722573,1.7543762152224662,2.573647129633755,4.311260245095885,0.12340600575895255,0.7450331125827825,1.0797342192691017,3.662691652470196,74.22904014512186,1198.6474975585938,11.360696734436079,1221.368891027466,1175.9261040897218,1205.8673688466886,1194.528046970561,11.339321876127542,10.90285881795223,0.4364630581753115,10.164289202008929,0.1384471468662274,0.0,285799.6,413937.45,0.005788705128022185,2,12,4,2004,0,0
2004-12-30,1216.75,1219.0,1213.5,1214.75,210317,-0.1848808545603986,1213.5,1207.9949951171875,1199.8974975585938,1174.5689990234375,1129.1265997314454,1213.1855105733039,1208.8980328267905,1200.7981918090868,1178.8228115194513,0.7427015834431374,1.7789036758853123,2.28605481906818,4.313557880035409,-0.1848808545603986,0.3096614368290673,0.8300477277443541,2.1012817818869545,69.93163331133537,1199.8974975585938,11.700468496277116,1223.2984345511481,1176.4965605660395,1207.2339274856595,1196.0259694171862,11.207958068473317,10.963878668056449,0.2440794004168687,9.271432059151786,0.13634237605238253,-0.1848808545603986,247533.0,389060.05,0.005775805094214923,3,12,4,2004,0,0
2004-12-31,1214.75,1219.75,1210.75,1213.75,246153,-0.08232146532208828,1213.9,1208.9449951171875,1201.0599975585938,1176.6889990234374,1129.7378497314453,1213.373673715536,1209.780208676465,1202.0316973510785,1180.1925051853552,0.7566677002945031,1.7825711433590794,2.2934909592340813,4.307604820965089,-0.08232146532208828,0.16505054672992792,0.7888727423707609,1.9529609407811899,68.29265569524149,1201.0599975585938,11.871392052769346,1224.8027816641325,1177.317213453055,1208.2364001801734,1197.3388605714686,10.897539608704847,10.950610856186128,-0.05307124748128089,9.396432059151786,0.13540692235734042,-0.267050123253898,242977.0,365539.8,0.004930876324887367,4,12,4,2004,1,1
2005-01-03,1213.5,1221.25,1201.75,1206.25,672360,-0.6179196704428458,1213.45,1210.525,1201.9099975585937,1178.8939990234376,1130.2390997314453,1210.9991158103574,1209.1383525534713,1202.4334404604995,1181.214367727106,0.9790679475607512,1.420496170704414,2.396330355631931,4.198340307597111,-0.6179196704428458,-0.18618121638395158,1.327233355133628,1.4294723565272172,54.7923247923248,1201.9099975585937,11.586469239110915,1225.0829360368155,1178.7370590803719,1207.9308001524546,1197.9989449735822,9.93185517887241,10.746859720723384,-0.815004541850973,10.003574916294642,0.1283910196445246,-0.8833196384552156,318036.0,357783.2,0.0017940537807127133,0,1,1,2005,0,0
2005-01-04,1206.25,1209.5,1186.75,1191.0,869562,-1.2642487046632178,1208.55,1209.75,1201.9974975585938,1180.8089990234375,1130.6640997314453,1204.3327438735716,1205.840470271022,1201.3445413690233,1181.5981180123176,1.232593666955437,1.8453067423774634,2.744688069766976,4.437964396667443,-1.2642487046632178,-2.015631427396136,-0.6465067778936406,0.14715156611309066,41.2280817359331,1201.9974975585938,11.492053324599508,1224.9816042077928,1179.0133909093947,1205.3260616674615,1197.4805046051686,7.845557062292983,10.166599189037305,-2.321042126744322,11.003574916294642,0.11412535079513253,-2.1364009860312283,441725.8,378452.05,0.0013696550677237507,1,1,1,2005,0,0
2005-01-05,1190.75,1195.0,1182.75,1183.25,855689,-0.6507136859781659,1201.8,1207.275,1202.2724975585938,1182.2439990234375,1130.9715997314454,1197.3051625823812,1201.7331120399272,1199.6212517148306,1181.6628976981092,1.0466858730124797,1.6700831930135598,2.6426076757249057,4.304363777369081,-0.6507136859781659,-2.7732128184059124,-2.0488410596026463,0.46699214604117856,36.74477551733065,1202.2724975585938,10.9335156611721,1224.139528880938,1180.4054662362496,1201.929744487852,1196.4263931529338,5.503351334918307,9.233949618213504,-3.7305982832951976,11.307146344866071,0.10687558465855629,-2.7732128184059124,570816.2,381090.8,0.0013828037990438115,2,1,1,2005,0,0
